dataset_key,dataset_name,fold,case_id,fold_role,label_source,paired_reference
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse036,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse043,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse046,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse048,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse051,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse056,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse060,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse061,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse063,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse064,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse065,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse068,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse072,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse075,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse076,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse082,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse088,validation,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse091,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse096,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse097,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse100,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse102,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse104,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse105,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse107,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse111,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse112,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse113,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse122,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse127,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse133,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse134,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse135,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse137,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse139,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse141,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse145,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse146,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse151,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse152,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse207,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse254,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse257,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse401_split-verse201,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse401_split-verse253,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse402_split-verse202,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse402_split-verse251,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse403_split-verse208,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse403_split-verse255,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse405_split-verse212,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse405_split-verse258,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse405_split-verse259,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse406_split-verse214,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse406_split-verse261,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse407_split-verse215,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse407_split-verse262,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse408_split-verse223,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse408_split-verse265,validation,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse409_split-verse226,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse409_split-verse266,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse410_split-verse227,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse410_split-verse267,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse411_split-verse232,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse411_split-verse270,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse413_split-verse239,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse413_split-verse272,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse415_split-verse243,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,1,sub-verse415_split-verse275,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse004,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse005,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse007,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse008,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse009,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse014,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse015,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse031,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse033,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse034,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse036,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse043,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse046,validation,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse048,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse051,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse056,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse060,validation,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse061,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse063,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse064,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse065,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse068,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse072,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse075,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse076,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse082,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse088,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse091,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse096,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse097,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse100,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse102,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse104,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse105,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse107,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse111,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse112,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse113,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse122,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse127,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse133,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse134,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse135,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse137,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse139,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse141,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse145,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse146,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse151,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse152,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse207,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse254,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse257,validation,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse401_split-verse201,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse401_split-verse253,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse402_split-verse202,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse402_split-verse251,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse403_split-verse208,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse403_split-verse255,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse405_split-verse212,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse405_split-verse258,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse405_split-verse259,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse406_split-verse214,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse406_split-verse261,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse407_split-verse215,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse407_split-verse262,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse408_split-verse223,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse408_split-verse265,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse409_split-verse226,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse409_split-verse266,validation,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse410_split-verse227,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse410_split-verse267,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse411_split-verse232,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse411_split-verse270,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse413_split-verse239,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse413_split-verse272,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse415_split-verse243,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,2,sub-verse415_split-verse275,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse004,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse005,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse007,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse008,validation,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse009,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse014,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse015,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse031,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse033,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse034,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse036,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse043,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse046,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse048,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse051,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse056,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse060,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse061,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse063,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse064,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse065,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse068,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse072,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse075,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse076,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse082,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse088,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse091,validation,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse096,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse097,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse100,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse102,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse104,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse105,validation,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse107,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse111,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse112,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse113,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse122,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse127,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse133,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse134,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse135,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse137,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse139,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse141,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse145,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse146,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse151,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse152,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse207,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse254,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse257,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse401_split-verse201,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse401_split-verse253,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse402_split-verse202,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse402_split-verse251,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse403_split-verse208,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse403_split-verse255,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse405_split-verse212,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse405_split-verse258,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse405_split-verse259,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse406_split-verse214,validation,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse406_split-verse261,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse407_split-verse215,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse407_split-verse262,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse408_split-verse223,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse408_split-verse265,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse409_split-verse226,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse409_split-verse266,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse410_split-verse227,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse410_split-verse267,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse411_split-verse232,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse411_split-verse270,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse413_split-verse239,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse413_split-verse272,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse415_split-verse243,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,3,sub-verse415_split-verse275,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse004,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse005,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse007,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse008,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse009,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse014,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse015,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse031,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse033,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse034,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse036,validation,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse043,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse046,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse048,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse051,validation,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse056,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse060,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse061,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse063,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse064,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse065,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse068,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse072,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse075,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse076,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse082,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse088,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse091,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse096,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse097,validation,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse100,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse102,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse104,train,teacher_pseudo_label,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse105,train,ground_truth,
D161,Dataset161_VerSe19Labeled16Pseudo70_seed42,4,sub-verse107,validation,teacher_pseudo_label,
